"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"","book","1869","SCHOEFFER, C. H.","El Comercio de Café. ... Traducido del Aleman por ... D. B. Urbaneja","","","","","http://books.google.com.co/books/download/El_Comercio_de_Caf%C3%A9_Traducido_del_Alema.pdf?id=W0JVAAAAcAAJ&hl=&output=pdf&sig=ACfU3U0JbUVorl2y7RZXIlyiMOhn58goKw&source=gbs_api","","1869","2025-12-12 16:40:20","2025-12-12 16:40:20","","","46","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=W0JVAAAAcAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1832","Racine, Jean","Ifigenia en Aulide. Tragedia en cinco actos ... Traduccion Castellana en verso endecasílabo por D. Navas Spinola","","","","","https://books.google.com/books/download/ifigenia_en_aulide_tragedia_en_cinco_actos__traduccion_castellana_en_verso_endecasílabo_por_d_navas_.pdf?id=aaVXAAAAcAAJ&output=pdf","","1832","2025-12-12 16:40:20","2025-12-12 16:40:20","","","116","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=aaVXAAAAcAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1873","PERAZA, Nicanor BOLET","A Falta de pan buenas son tortas. Comedia de costumbres en un acto, etc","","","","","https://books.google.com/books/download/a_falta_de_pan_buenas_son_tortas_comedia_de_costumbres_en_un_acto_etc.pdf?id=WK4mTBvG4iMC&output=pdf","","1873","2025-12-12 16:40:20","2025-12-12 16:40:20","","","34","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=WK4mTBvG4iMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1872","SPENCE, James Mudie","Primera Ascension al Pico de Naiguata ... llevada a cabo por ... J. M. Spence. ... L. Terrero, etc. [By J. M. Spence.] (Traduccion de N. Bolet Peraza.).","","","","","https://books.google.com/books/download/primera_ascension_al_pico_de_naiguata__llevada_a_cabo_por__j_m_spence__l_terrero_etc_by_j_m_spence_t.pdf?id=_Uuw4xFWqngC&output=pdf","","1872","2025-12-12 16:40:20","2025-12-12 16:40:20","","","36","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=_Uuw4xFWqngC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1876","Blanco, Antonio Guzmán","Documentos para la historia: Memorandum del general Guzman Blanco, presidente de los estados unidos de Venezuela, dirijidos a sus secretarios y ministros siempre que salio a campaña en los años de 1870, 1871 y 1872","","","","","https://books.google.com/books/download/documentos_para_la_historia.pdf?id=nMRAAQAAMAAJ&output=pdf","","1876","2025-12-12 16:40:20","2025-12-12 16:40:20","","","470","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=nMRAAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1867","PERAZA, Nicanor BOLET","Memoria sobre los Efectos de las Píldoias Tocológicas en la curacion de los abortos y enfermedades de la matriz","","","","","https://books.google.com/books/download/memoria_sobre_los_efectos_de_las_píldoias_tocológicas_en_la_curacion_de_los_abortos_y_enfermedades_d.pdf?id=nbEuvr0ieaIC&output=pdf","","1867","2025-12-12 16:40:20","2025-12-12 16:40:20","","","36","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=nbEuvr0ieaIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1880","O'Leary, Daniel Florencio","Memorias del general O'Leary: Correspondencia de hombres notables con el Libertador","","","","","http://books.google.com.co/books/download/Memorias_del_general_O_Leary_Corresponde.pdf?id=uHIqAAAAYAAJ&hl=&output=pdf&sig=ACfU3U0xTtqhn43ewXIVoTvSZANrqId-4A&source=gbs_api","","1880","2025-12-12 16:40:20","2025-12-12 16:40:20","","","594","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=uHIqAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1884","O'Leary, Daniel Florencio","Memorias del general O'Leary: Documentos","","","","","http://books.google.com.co/books/download/Memorias_del_general_O_Leary_Documentos.pdf?id=KsxmAAAAMAAJ&hl=&output=pdf&sig=ACfU3U1anHXOb1mJnNxDQ6LNgSSo5xHXxQ&source=gbs_api","","1884","2025-12-12 16:40:20","2025-12-12 16:40:20","","","654","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=KsxmAAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1870","Larrazábal, Felipe","Carta de Felipe Larrazábal al señor Antonio L. Guzmán, ministro de relaciones esteriores: seguida de otra carta del mismo Larrazábal al señor general Antonio Guzmán Blanco en 1863","","","","","http://books.google.com.co/books/download/Carta_de_Felipe_Larraz%C3%A1bal_al_se%C3%B1or_An.pdf?id=p2Q_AAAAIAAJ&hl=&output=pdf&sig=ACfU3U1Qkdm6MZQXtXCbSUJgFtlkdi1VWA&source=gbs_api","","1870","2025-12-12 16:40:20","2025-12-12 16:40:20","","","44","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=p2Q_AAAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1858","Ponte, Francisco Aranda y","Obras de Francisco Aranda y Ponte","","","","","https://books.google.com/books/download/obras_de_francisco_aranda_y_ponte.pdf?id=lv7GzQtg1JwC&output=pdf","","1858","2025-12-12 16:40:20","2025-12-12 16:40:20","","","250","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=lv7GzQtg1JwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1885","Fabrega, Henri François Pittier De","The Flora of the Pays D'Enhaut (Switzerland): A Botanical Account","","","","","https://books.google.com/books/download/the_flora_of_the_pays_denhaut_switzerland.pdf?id=lr7DbrTgJk0C&output=pdf","","1885","2025-12-12 16:40:20","2025-12-12 16:40:20","","","22","","","","","","","","","","","","en","","","Google Books","","","","Venezuela","Analyse: Description sommaire.","http://books.google.com/books/content?id=lr7DbrTgJk0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1793","Miranda, Francisco “de”","Corresopondance du général Miranda avec le général Dumourier [!], les ministres de la guerre Pache & Beurnonville, depuis janvier 1793: Ordres du général Dumourier [!] au général Miranda, pour la bataille de Nerwinden & la retraite qui en a été la suite","","","","","https://books.google.com/books/download/corresopondance_du_général_miranda_avec_le_général_dumourier__les_ministres_de_la_guerre_pache__beur.pdf?id=VbWA8uonDdAC&output=pdf","","1793","2025-12-12 16:40:20","2025-12-12 16:40:20","","","140","","","","","","","","","","","","fr","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=VbWA8uonDdAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1884","Venezuela), Joaquín Crespo (pres.","Corona funebre dedicada á la memoria del malogrado General Andrés Simon Ibarra ...","","","","","https://books.google.com/books/download/corona_funebre_dedicada_á_la_memoria_del_malogrado_general_andrés_simon_ibarra.pdf?id=L0uwzUQhqdsC&output=pdf","","1884","2025-12-12 16:40:20","2025-12-12 16:40:20","","","98","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=L0uwzUQhqdsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1920","Bolívar, Simón","Papeles de Bolivar: Cartas. Pensamientos politicos. Proclamas y mensajes. Miscelanea. Articulos para la 0prensa. Familia de Bolivar. Ml deltrio sobre el Chimborazo. Papeles de familia. Apendice: Advertencia. Adicion","","","","","https://books.google.com/books/download/papeles_de_bolivar_cartas_pensamientos_politicos_proclamas_y_mensajes_miscelanea_articulos_para_la_0.pdf?id=s3LfPAAVhu4C&output=pdf","","1920","2025-12-12 16:40:20","2025-12-12 16:40:20","","","330","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=s3LfPAAVhu4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1939","Baralt, Rafael María; Díaz, Ramón","Resumen de la historia de Venezula desde el año de 1797 hasta el de 1830","","","","","https://books.google.com/books/download/resumen_de_la_historia_de_venezula_desde_el_año_de_1797_hasta_el_de_1830.pdf?id=9X80AAAAIAAJ&output=pdf","","1939","2025-12-12 16:40:20","2025-12-12 16:40:20","","","500","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=9X80AAAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1795","(O.S.A.), Jacinto de Montargon","Diccionario apostolico, &c","","","","","http://books.google.com.co/books/download/Diccionario_apostolico_c.pdf?id=TNzLRf16zI0C&hl=&output=pdf&sig=ACfU3U3fhJ-L5od6Fph3k4-3ia3oMDCEeA&source=gbs_api","","1795","2025-12-12 16:40:20","2025-12-12 16:40:20","","","464","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=TNzLRf16zI0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
