"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"","book","1816","Gallardo, Narciso Esparragosa y","Memoria sobre una intervención fácil y sencilla para extraer las criaturas clavadas en el paso sin riesgo de su vida, ni ofensa de la madre, y para extraer la cabeza que ha quedado en el útero separada del cuerpo","","","","","http://books.google.com.co/books/download/Memoria_sobre_una_intervenci%C3%B3n_f%C3%A1cil_y.pdf?id=VP5daAcI4QwC&hl=&output=pdf&sig=ACfU3U3tP1An-PFcIRTIH3D5Ph8QL8V5zg&source=gbs_api","","1816","2025-12-12 16:30:19","2025-12-12 16:30:19","","","38","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=VP5daAcI4QwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1862","Larrazábal, Felipe","Obras literarias del dr. Felipe Larrazábal","","","","","http://books.google.com.co/books/download/Obras_literarias_del_dr_Felipe_Larraz%C3%A1b.pdf?id=fmANAAAAYAAJ&hl=&output=pdf&sig=ACfU3U1VeEmn0nHDoGB5BKb8C5pmW5Q-IQ&source=gbs_api","","1862","2025-12-12 16:30:19","2025-12-12 16:30:19","","","446","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=fmANAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1870","Larrazábal, Felipe","Carta de Felipe Larrazábal al señor Antonio L. Guzmán, ministro de relaciones esteriores: seguida de otra carta del mismo Larrazábal al señor general Antonio Guzmán Blanco en 1863","","","","","http://books.google.com.co/books/download/Carta_de_Felipe_Larraz%C3%A1bal_al_se%C3%B1or_An.pdf?id=p2Q_AAAAIAAJ&hl=&output=pdf&sig=ACfU3U1Qkdm6MZQXtXCbSUJgFtlkdi1VWA&source=gbs_api","","1870","2025-12-12 16:30:19","2025-12-12 16:30:19","","","44","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=p2Q_AAAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1883","Larrazábal, Felipe","La Vida Y Correspondencia General Del Libertador Simon Bolívar: Enriquecida Con la Insercion de Los Manifiestos, Mensages, Exposiciones, Proclamas, &. &.","","","","","http://books.google.com.co/books/download/La_Vida_Y_Correspondencia_General_Del_Li.pdf?id=-Nw4AQAAMAAJ&hl=&output=pdf&sig=ACfU3U2DLbzL9VDqgJAbhwH7mmlHsIrqIw&source=gbs_api","","1883","2025-12-12 16:30:19","2025-12-12 16:30:19","","","612","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=-Nw4AQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1883","Larrazábal, Felipe","La vida y correspondencia general del libertador Simon Bolívar: enriquecida con la insercion de los manifiestos, mensages, exposiciones, proclamas, &. &.","","","","","http://books.google.com.co/books/download/La_vida_y_correspondencia_general_del_li.pdf?id=QCgwAAAAYAAJ&hl=&output=pdf&sig=ACfU3U0F0gYDQDI4CU5CLp-qg-tka6gy8g&source=gbs_api","","1883","2025-12-12 16:30:19","2025-12-12 16:30:19","","","668","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=QCgwAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1866","Larrazábal, Felipe","Correspondencia general del libertador Simon Bolívar: enriquecida con la insercion de los manifestos, mensages, exposiciones, proclamas, &. &.","","","","","https://books.google.com/books/download/correspondencia_general_del_libertador_simon_bolívar.pdf?id=AsjrDjaYB4EC&output=pdf","","1866","2025-12-12 16:30:19","2025-12-12 16:30:19","","","604","","","","","","","","","","En la","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=AsjrDjaYB4EC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1871","Bolívar, Simón","Correspondencia general del libertador Simon Bolívar: enriquecida con la insercion de los manifestos, mensagesexposiciones, proclamas,&.&.","","","","","https://books.google.com/books/download/correspondencia_general_del_libertador_simon_bolívar.pdf?id=LeCt0lBSEUgC&output=pdf","","1871","2025-12-12 16:30:19","2025-12-12 16:30:19","","","674","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=LeCt0lBSEUgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1866","Larrazábal, Felipe","Correspondencia general del libertador Simon Bolívar: enriquecida con la insercion de los manifiestos, mensages, exposiciones, proclamas, &. &., publicados por el heroe colombiano desde 1810 hasta 1830. Precede á esta coleccion interesante la vida de Bolívar","","","","","http://books.google.com.co/books/download/Correspondencia_general_del_libertador_S.pdf?id=MggEAAAAYAAJ&hl=&output=pdf&sig=ACfU3U09GgMo5qAeQDpbhiEC_4zrV97aHA&source=gbs_api","","1866","2025-12-12 16:30:19","2025-12-12 16:30:19","","","676","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=MggEAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1856","Larrazábal, Felipe","Historia de los seminarios clericales","","","","","http://books.google.com.co/books/download/Historia_de_los_seminarios_clericales.pdf?id=ToMzAQAAIAAJ&hl=&output=pdf&sig=ACfU3U0kYD_HIM5HbMQZQzQPD9ijR_VIcw&source=gbs_api","","1856","2025-12-12 16:30:19","2025-12-12 16:30:19","","","170","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=ToMzAQAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1852","Larrazábal, Felipe","Coleccion de Articulos sobre la cuestion: Arzobispo de Carácas y Venezuela [J. A. Perez de Velasco] publicados en “El Patriota.”","","","","","https://books.google.com/books/download/coleccion_de_articulos_sobre_la_cuestion_arzobispo_de_carácas_y_venezuela_j_a_perez_de_velasco_publi.pdf?id=YV1gAAAAcAAJ&output=pdf","","1852","2025-12-12 16:30:19","2025-12-12 16:30:19","","","42","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=YV1gAAAAcAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1864","Larrazábal, Felipe","Principios de derecho político: o, Elementos de la ciencia constitucional","","","","","http://books.google.com.co/books/download/Principios_de_derecho_pol%C3%ADtico.pdf?id=-qgzAQAAIAAJ&hl=&output=pdf&sig=ACfU3U0G1DzXxpGJREWFJzhS9RO7CIUJ8A&source=gbs_api","","1864","2025-12-12 16:30:19","2025-12-12 16:30:19","","","240","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=-qgzAQAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1873","Larrazábal, Felipe","Asesinato del general Salazar: Individual y verídica relación de este horrendo crimen, perpetrado en Tinaquillo, el 17 de mayo de 1872","","","","","https://books.google.com/books/download/asesinato_del_general_salazar.pdf?id=ymQ_AAAAIAAJ&output=pdf","","1873","2025-12-12 16:30:19","2025-12-12 16:30:19","","","92","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=ymQ_AAAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1884","Ponte, abp. José Antonio","Recuerdos del ilustrísimo señor arzobispo de Caracas y Venezuela, doctor José Antonio Ponte: Cartas romans.--Visitas pastorales.--Algunos discursos","","","","","http://books.google.com.co/books/download/Recuerdos_del_ilustr%C3%ADsimo_se%C3%B1or_arzobi.pdf?id=G_gLAQAAIAAJ&hl=&output=pdf&sig=ACfU3U0_pgO1o6qvprL4dPHIvmz1fzxKqA&source=gbs_api","","1884","2025-12-12 16:30:19","2025-12-12 16:30:19","","","298","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=G_gLAQAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
