"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"","book","1884","O'Leary, Daniel Florencio","Memorias del general O'Leary: Documentos","","","","","http://books.google.com.co/books/download/Memorias_del_general_O_Leary_Documentos.pdf?id=KsxmAAAAMAAJ&hl=&output=pdf&sig=ACfU3U1anHXOb1mJnNxDQ6LNgSSo5xHXxQ&source=gbs_api","","1884","2025-12-12 21:29:21","2025-12-12 21:29:21","","","654","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=KsxmAAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1870","Larrazábal, Felipe","Carta de Felipe Larrazábal al señor Antonio L. Guzmán, ministro de relaciones esteriores: seguida de otra carta del mismo Larrazábal al señor general Antonio Guzmán Blanco en 1863","","","","","http://books.google.com.co/books/download/Carta_de_Felipe_Larraz%C3%A1bal_al_se%C3%B1or_An.pdf?id=p2Q_AAAAIAAJ&hl=&output=pdf&sig=ACfU3U1Qkdm6MZQXtXCbSUJgFtlkdi1VWA&source=gbs_api","","1870","2025-12-12 21:29:21","2025-12-12 21:29:21","","","44","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=p2Q_AAAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1858","Ponte, Francisco Aranda y","Obras de Francisco Aranda y Ponte","","","","","https://books.google.com/books/download/obras_de_francisco_aranda_y_ponte.pdf?id=lv7GzQtg1JwC&output=pdf","","1858","2025-12-12 21:29:21","2025-12-12 21:29:21","","","250","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=lv7GzQtg1JwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1885","Fabrega, Henri François Pittier De","The Flora of the Pays D'Enhaut (Switzerland): A Botanical Account","","","","","https://books.google.com/books/download/the_flora_of_the_pays_denhaut_switzerland.pdf?id=lr7DbrTgJk0C&output=pdf","","1885","2025-12-12 21:29:21","2025-12-12 21:29:21","","","22","","","","","","","","","","","","en","","","Google Books","","","","Venezuela","Analyse: Description sommaire.","http://books.google.com/books/content?id=lr7DbrTgJk0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1663","Paz, Francisco de Miranda y","El desengañado: philosophia moral","","","","","https://books.google.com/books/download/el_desengañado.pdf?id=U9lYAAAAcAAJ&output=pdf","","1663","2025-12-12 21:29:21","2025-12-12 21:29:21","","","440","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=U9lYAAAAcAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1582","Villafane, Francisco : de Miranda","Dialogos de la phantastica philosophia, de los tres en vn Compuesto, y de las letras, y armas y del honor, donde se contienen varios y apazibles subjectos. En el autor Don Francisco Miranda Villafañe chantre de la Cathedral de Plasencia","","","","","https://books.google.com/books/download/dialogos_de_la_phantastica_philosophia_de_los_tres_en_vn_compuesto_y_de_las_letras_y_armas_y_del_hon.pdf?id=l33tT4TDKLkC&output=pdf","","1582","2025-12-12 21:29:21","2025-12-12 21:29:21","","","306","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=l33tT4TDKLkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1784","Miranda, Francisco de Sá “de”","Obras","","","","","https://books.google.com/books/download/obras.pdf?id=v5ELTenyLo4C&output=pdf","","1784","2025-12-12 21:29:21","2025-12-12 21:29:21","","","338","","","","","","","","","","","","pt-BR","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=v5ELTenyLo4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1582","Villafane, Francisco de Miranda","Dialogos Dela Phantastica Philosophia, De los tres en vn Compuesto, y de las Letras, y Armas, y del Honor, donde se contienen varios y apazibles subjectos","","","","","https://books.google.com/books/download/dialogos_dela_phantastica_philosophia_de_los_tres_en_vn_compuesto_y_de_las_letras_y_armas_y_del_hono.pdf?id=W_NbAAAAcAAJ&output=pdf","","1582","2025-12-12 21:29:21","2025-12-12 21:29:21","","","306","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=W_NbAAAAcAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1636","Paz, Francisco de Miranda y","Discurso sobre si se le puede hazer fiesta al primer padre del genero humano Adan y darle culto... como a santo sin licencia del romano pontifice y un resumen latino suplicando a... Urbano VIII. .. decreto sobre esta materia...","","","","","http://books.google.com.co/books/download/Discurso_sobre_si_se_le_puede_hazer_fies.pdf?id=k1-co7_4_yUC&hl=&output=pdf&sig=ACfU3U3uR625G712fZuvUJ3jxeCcF6djTQ&source=gbs_api","","1636","2025-12-12 21:29:21","2025-12-12 21:29:21","","","272","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=k1-co7_4_yUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1636","PAZ, Francisco de MIRANDA Y.","Discurso sobre, Si se le puede hazer fiesta al primer padre del genero humano Adan, y dar le culto y veneracion pubblica como a Santo, etc","","","","","https://books.google.com/books/download/discurso_sobre_si_se_le_puede_hazer_fiesta_al_primer_padre_del_genero_humano_adan_y_dar_le_culto_y_v.pdf?id=i_u6uXWSA3AC&output=pdf","","1636","2025-12-12 21:29:21","2025-12-12 21:29:21","","","272","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=i_u6uXWSA3AC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
