"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"","book","1853","Bolívar, Simón","Proclamas de Simon Bolivar, libertador de Colombia","","","","","http://books.google.com.co/books/download/Proclamas_de_Simon_Bolivar_libertador_de.pdf?id=cswVAAAAYAAJ&hl=&output=pdf&sig=ACfU3U0Kj2LnRn7zauyl0VeAlcHT0B5j5g&source=gbs_api","","1853","2025-12-12 21:29:21","2025-12-12 21:29:21","","","92","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=cswVAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1827","Bolívar, Simón","Coleccion de documentos relativos a la vida publica del libertador de Colombia y del Peru, Simon Bolívar: para servir a la historia de la independencia del Suramérica","","","","","https://books.google.com/books/download/coleccion_de_documentos_relativos_a_la_vida_publica_del_libertador_de_colombia_y_del_peru_simon_bolí.pdf?id=FN7OwlsN1fQC&output=pdf","","1827","2025-12-12 21:29:21","2025-12-12 21:29:21","","","364","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=FN7OwlsN1fQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1828","Bolívar, Simón","Coleccion de documentos relativos á la vida pública del libertador de Colombia y del Perú Simon Bolívar, para servir á la historia de la independencia del Suramérica","","","","","https://books.google.com/books/download/coleccion_de_documentos_relativos_á_la_vida_pública_del_libertador_de_colombia_y_del_perú_simon_bolí.pdf?id=82dBm1oAzb8C&output=pdf","","1828","2025-12-12 21:29:21","2025-12-12 21:29:21","","","332","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=82dBm1oAzb8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1871","Bolívar, Simón","Correspondencia general del libertador Simon Bolívar: enriquecida con la insercion de los manifestos, mensagesexposiciones, proclamas,&.&.","","","","","https://books.google.com/books/download/correspondencia_general_del_libertador_simon_bolívar.pdf?id=liL4a3BGCwYC&output=pdf","","1871","2025-12-12 21:29:21","2025-12-12 21:29:21","","","608","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=liL4a3BGCwYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1826","Bolívar, Simón","Coleccion de documentos relativos á la vida pública del libertador ... Simon Bolívar","","","","","http://books.google.com.co/books/download/Coleccion_de_documentos_relativos_%C3%A1_la.pdf?id=XKLvecxYtYQC&hl=&output=pdf&sig=ACfU3U0EtuCRvA7Kdw-Z5TNPJMJ8HNWfgQ&source=gbs_api","","1826","2025-12-12 21:29:21","2025-12-12 21:29:21","","","698","","","","","","","","","","","","en","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=XKLvecxYtYQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1917","Bolívar, Simón","Papeles de Bolívar","","","","","https://books.google.com/books/download/papeles_de_bolívar.pdf?id=UKRnAAAAMAAJ&output=pdf","","1917","2025-12-12 21:29:21","2025-12-12 21:29:21","","","578","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=UKRnAAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1913","Bolívar, Simón","Discursos y proclamas","","","","","https://books.google.com/books/download/discursos_y_proclamas.pdf?id=-atnAAAAMAAJ&output=pdf","","1913","2025-12-12 21:29:21","2025-12-12 21:29:21","","","360","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=-atnAAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1920","Bolívar, Simón","Papeles de Bolivar: Cartas. Pensamientos politicos. Proclamas y mensajes. Miscelanea. Articulos para la 0prensa. Familia de Bolivar. Ml deltrio sobre el Chimborazo. Papeles de familia. Apendice: Advertencia. Adicion","","","","","https://books.google.com/books/download/papeles_de_bolivar_cartas_pensamientos_politicos_proclamas_y_mensajes_miscelanea_articulos_para_la_0.pdf?id=s3LfPAAVhu4C&output=pdf","","1920","2025-12-12 21:29:21","2025-12-12 21:29:21","","","330","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=s3LfPAAVhu4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1955","Bolívar, Simón","El pensamiento político del Libertador","","","","","https://books.google.com/books/download/el_pensamiento_político_del_libertador.pdf?id=3NpmAAAAMAAJ&output=pdf","","1955","2025-12-12 21:29:21","2025-12-12 21:29:21","","","408","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=3NpmAAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1831","Bolívar, Simón","Escritos del libertador: Introducción general","","","","","https://books.google.com/books/download/escritos_del_libertador_introducción_general.pdf?id=gLEKAQAAIAAJ&output=pdf","","1831","2025-12-12 21:29:21","2025-12-12 21:29:21","","","570","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=gLEKAQAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
